,date,username,tweet,hashtags,nlikes
181,2020-06-18 12:08:31,Human42LM,"...and I believe several other local journalists have been there documenting the scene, as well. Such as @TheRealCoryElia @IwriteOK @tweetatwilkins & @45thabsurdist. 
Perhaps you should take a look at our work to see what Seattle #CHAZCHOP actually looks like. 

#BLM #PNW #PDX pic.twitter.com/OTcxFRdoJG","['#chazchop', '#blm', '#pnw', '#pdx']",32
182,2020-06-18 12:07:44,mshunt512,"Listen to Huey Freeman, he knows things. #blm  pic.twitter.com/nN1sgKiHVx",['#blm'],15
183,2020-06-18 12:07:30,abArthurBrown,"I find it strange 🤔 that in a country like SA, where the majority of the population is black, with a black government & with 160+ racist laws in the blacks favour, we still have a few individuals who believe that there needs to be support for the terrorist #BLM in SA",['#blm'],15
184,2020-06-18 12:05:52,BBassem7,"US economic sanctions on Syrian people is slavery 2.0

#We_Cant_breathe
#BLM","['#we_cant_breathe', '#blm']",29
185,2020-06-18 12:00:44,havendenson,some of y’all hopped off the #blm train as soon as it stopped trending AND IT SHOWS,['#blm'],30
186,2020-06-18 11:59:57,JoyLinPark,"This absolutely is #DomesticTerrorism & #Antifa/#BLM are the terrorists. 

Anyone who believes they ACTUALLY care abt black lives is being gravely deceived. 

Anyone who believes anything good can be rebuilt from the ashes of this destructive hate & manipulation is a fool.  pic.twitter.com/f95lB8cNyM","['#domesticterrorism', '#antifa', '#blm']",67
187,2020-06-18 11:58:53,jennawhalen,photo i took of .@johnmaine at .@SadSummerFest last summer that i wanted to reshare. i hope you all are continuing to participate in the #blm movement as well as celebrating pride month! continue educating yourself and staying safe! no justice no peace 💖  pic.twitter.com/ygz1fr79hv,['#blm'],29
188,2020-06-18 11:58:35,ann_neona,"WHY would 24 yr old #RobertFuller ""hang himself"" in FRONT OF CITY HALL & LIBRARY?

🚨NO VIDEO? In 2020?

There was a 2nd black man found ""hanging from a tree"" 50 m. from Palmdale Park May 31. #MalcolmHarsch age 38.
Less than 2 wks apart? 

#Fuller recently attended  #BLM March?  https://twitter.com/BermudezWrites/status/1273482589928452097 …","['#robertfuller', '#malcolmharsch', '#fuller', '#blm']",21
189,2020-06-18 11:55:49,JuneteenthSPT,"📢BREAKING NEWS!!📢

UNITE HERE @Local2850 has endorsed our action in and will be marching with us at the #Juneteenth action this Friday! 

Solidarity will win the fight against white supremacy and police terror. We hope to see more unions join us in this critical time! 

#BLM  pic.twitter.com/E9RfPUt3JJ","['#juneteenth', '#blm']",31
190,2020-06-18 11:55:26,BrettHamil,"Dow Constantine: enabled the construction of the new youth jail
Jenny Durkan: gassed peaceful #BLM protesters for days
Adam Smith: top campaign donors = defense contractors like Raytheon & corps like Amazon
Lisa ""Loophole"" Herbold: tried to water down SPD chemical weapons ban",['#blm'],45
191,2020-06-18 11:55:25,TatianaRogers88,Why haven’t Breonna Taylor’s killers been arrested yet? #blm,['#blm'],14
192,2020-06-18 11:53:29,r8dr4lfe75,If you can’t recognize the significance behind #BLM and are still pushing for all lives matter...you are part of the problem. If baseball players were being murdered we’d say baseball players lives matter.  https://twitter.com/gehrig38/status/1273684202760912898 …,['#blm'],15
193,2020-06-18 11:53:23,katlyngaddy_,Your black live matters if you have a degree. It matters if you never went to college. It matters if you are homeless and it matters if you live in a mansion. Your black life matters if you’re poor and it matters if your rich. One black life is no better than the other. #BLM,['#blm'],49
194,2020-06-18 11:53:03,TomMendozaTalks,"So proud of @DaelinHayes_IX, his teammates and their coaches for their strong stand against racism and for real and lasting change.  One team, one voice.  God, country, Notre Dame.  #BLM #GoIrish https://twitter.com/DaelinHayes_IX/status/1273668098789445633 …","['#blm', '#goirish']",133
195,2020-06-18 11:52:12,RVAdirt,I don’t have the words...no just no. #blm #fuckdapolice 💄 https://twitter.com/BeQueerDoCrime/status/1273683084643315713 …,"['#blm', '#fuckdapolice']",34
196,2020-06-18 11:51:26,marytaylorfrye,"I wore a #BLM shirt out

Someone grabbed my arm and started giving me shit, asking me how I could wear that since my husband is a cop, called me a n***** lover, and spit on the ground in front of me.

“It’s his fuckin shirt BITCH!”

Also, I reported the assault, to my husband.",['#blm'],42
197,2020-06-18 11:51:18,dtrombino,"White gays stop making #BLM protests about your sex life, challenge!!!!!",['#blm'],21
198,2020-06-18 11:51:14,DanielBPrentice,This guy really complaining about #BLM in some Jordan 13's,['#blm'],199
199,2020-06-18 11:50:08,BrandonLeeNews,Recognizing white privilege has nothing to do with apologizing for being white. It’s about recognizing that black/brown ppl aren’t afforded the same treatment as we do. That’s what it’s about. No one is asking you to apologize for being white. #WhitePrivilege #BLM,"['#whiteprivilege', '#blm']",44
200,2020-06-18 11:48:56,WillyWonkaXRP,"You decide how tough it is to make a decision when your life is on the line. 

#Police #Trump #BLM
 pic.twitter.com/FhbjJRw4Mz","['#police', '#trump', '#blm']",45
201,2020-06-18 11:47:14,LadyMercia,"Yet no outrage for slaves in Middle East 
How strange ... #BLM #Antifa @DavidLammy Helllooooooooooooo pic.twitter.com/PEIR3Hxfcl","['#blm', '#antifa']",58
202,2020-06-18 11:45:09,_nastynat,Did you get your @WhoSFlyyTV #blm merch yet? 👀  pic.twitter.com/ktlOcfoF2V,['#blm'],23
203,2020-06-18 11:43:40,NIACouncil,"During this moment, we want to listen.

On June 22, NIAC will host ""Ensuring that Black Lives Matter: Learning about the Movement."" What are movement leaders demanding? How can we take steps to ensure that Black lives DO matter in the U.S? #BLM #NIAC

RSVP  https://bit.ly/NIACBLM  pic.twitter.com/IdymEZt4lN","['#blm', '#niac']",26
204,2020-06-18 11:43:01,EduFuturists,"Great shoutouts for @GoogleForEdu @burgessdave @UfiTrust @itbadger @Camtasia @Screencastify @WeVideo #BadgEdTech #BLM #GlobalGEG in our broadcast with the wonderful @ericcurts 

Order his new book here:  https://www.amazon.co.uk/Control-Alt-Achieve-Rebooting-Classroom/dp/1951600266/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1592501156&sr=8-1 …

Watch the interview here:  https://www.youtube.com/watch?v=yBdLNxCZfbg … pic.twitter.com/Ef04DZIh4b","['#badgedtech', '#blm', '#globalgeg']",22
205,2020-06-18 11:42:44,KeesNailoArt,"While ya’ll likin my post so much go sign petitions, donate, spread the information around, I’ve been updating this thread as much as I can. It covers so many aspects of #BLM
 https://twitter.com/keesnailoart/status/1268376201158156290?s=21 … https://twitter.com/KeesNailoArt/status/1268376201158156290 …",['#blm'],79
206,2020-06-18 11:38:38,wayneatherholt,More scenes from #StPete right now #BLM  pic.twitter.com/7Zh4bFRv9o,"['#stpete', '#blm']",30
207,2020-06-18 11:37:29,KevinJacksonTBS,"I have a few white friends who would LOVE to be in this position with this guy, except things wouldn't go HIS way!

Stop apologizing white people, and understand #BLM is out to make you pay!  https://twitter.com/LeahR77/status/1273517952248287232 …",['#blm'],141
208,2020-06-18 11:37:16,ZenAndHopscotch,"Ohhhh well that clears it all up!! 

If true,  why aren’t you more concerned about the injustice of the police violence against POC?

“All” lives aren’t under attack right now, Matt.
POC-and more specifically blacks are in jeopardy.

#OneV1
#BLM  https://twitter.com/mattgaetz/status/1273644503656730631 …","['#onev1', '#blm']",15
209,2020-06-18 11:36:21,MikeSpacey,"Why is it we can destroy statues of people who lived over 100 years ago, but we are ok with celebrities who wore blackface?  #blm #blackface #CancelCulture pic.twitter.com/QrfhRUPWXi","['#blm', '#blackface', '#cancelculture']",117
210,2020-06-18 11:35:01,deverkeegan,When your students organize a #BLM rally and hundreds (yes hundreds) show up...Oh and 3 of them just finished 9th grade! #thefutureispromising #WeareDS https://twitter.com/DoverSherborn/status/1273295644917186560 …,"['#blm', '#thefutureispromising', '#weareds']",28
211,2020-06-18 11:33:21,TaplinTerry,"Fossil fuel corporations co-opting #BLM to sabotage the #GND is a new noxious low.

The fight to affirm Black and Brown lives is not a token to be deployed in propagating the very poison our communities seek liberation from. https://twitter.com/leahstokes/status/1273655190382473216 …","['#blm', '#gnd']",18
212,2020-06-18 11:33:10,gemmale_,"good morning to the cabbage patch pasty ass white bitch who purposely stopped traffic after seeing #blm on my car to tell me ‘aLl LiVeS mAtTer’, even gave me the satisfaction of cutting them off after yelling back ‘suck my dick’ too 🥰🥰🥰 excellent start to my day tyvm",['#blm'],33
213,2020-06-18 11:32:53,PookieMichelle,"Hai frands. Didn’t post updates much after last chemo. After George Floyd was killed & protests started, I felt like limiting most of my social media to supporting #BLM was the right move. Will be updating this weekend 100%. Want to emphasize that we need to continue amplifying  pic.twitter.com/rzh8CWPRTJ",['#blm'],19
214,2020-06-18 11:32:50,BritWeatherSvs,"Just to say; since we declared our support for #BlackLivesMatter & also pointed out the utter shambles of the U.K. government on its #coronavirus efforts, we have lost about 100 followers. No problem, in fact good riddance to them & hopefully welcome to you.  #twitter #BLM","['#blacklivesmatter', '#coronavirus', '#twitter', '#blm']",20
215,2020-06-18 11:32:30,Laylaloves,No Mask no service is legit brilliant. #blm pivotal. The fact that the racist is aware of her health concern and ignoring her should be criminalised.,['#blm'],34
216,2020-06-18 11:31:50,LovingMyLaila,"This was in Schererville Indiana FYI, support this small owned company as they support #BLM  https://twitter.com/Skords/status/1273377834908684294 …",['#blm'],593
217,2020-06-18 11:30:07,JonahJavad,"Inside the ropes, Muhammad Ali fought with his left and right.

Outside the ropes, he fought for what was right.

What would he say about the state of America in 2020?
.
.
@MuhammadAli @Kaepernick7 @wfaa
#BlackLivesMatter #BLM #Kaepernick pic.twitter.com/dG80Dq6laA","['#blacklivesmatter', '#blm', '#kaepernick']",14
218,2020-06-18 11:27:26,BrexitBrit,"Dawn Butler claims ""Black Lives (Matters) have more in common with white working class people than the government""

RT if you feel that you have NOTHING in common with #BLM (the organisation and its agitators), or the race hustlers in the Labour Party like Butler

#AllLivesMatter pic.twitter.com/ilptGwD62K","['#blm', '#alllivesmatter']",594
219,2020-06-18 11:27:17,caffeinatedcaro,"hi friends! my spooky #blm charity raffle ends tomorrow at 9pm!
$5 entry, with no limits on entries!
you’re entered to win 1 if 3 prize packs, all valued over $300! 
all proceeds donated to @BLMLA 🧡
 https://www.caffeinatedcovenco.com/product/creeps-fight-for-human-rights-charity-raffle-entry … pic.twitter.com/XNXD5WjpS2",['#blm'],12
220,2020-06-18 11:26:59,StephenGlahn,"This right wing #domesticterrorist attempted with his gun what @TedCruz, @realDonaldTrump, @GOP, @FoxNews & #AGBarr do with their tongues-

try to pin it on #BLM or #antifa.

Air force sergeant linked to ‘boogaloo’ movement charged in fed officer’s death https://www.theguardian.com/world/2020/jun/16/air-force-sergeant-charged-boogaloo-movement …","['#domesticterrorist', '#agbarr', '#blm', '#antifa']",32
221,2020-06-18 11:26:42,poisonmejoshy,"I went on a coffee date with a white guy yesterday. The date went really well and we started talking about hanging out again and sex came up. He said that he ""hasn't had black c*ck in forever "". I didn't have an immediate response, so I responded via text hours later #blm  pic.twitter.com/IASkwL622L",['#blm'],138
222,2020-06-18 11:25:26,ital_american,"#Antifa & #BLM tried to erect a zone called PKAZ after a man who was fatally shot in Portland after he shot 2 people & charged at police with a revolver. It was outside of Mayor #TedWheeler condo & was cleared quickly by police. Hmm...location, location... https://thepostmillennial.com/antifa-tries-and-fails-to-establish-autonomous-zone-in-downtown-portland …","['#antifa', '#blm', '#tedwheeler']",35
223,2020-06-18 11:24:32,rita_washko,"You are missing the point. Nowhere does Gaetz say he adopted this man. This is 1. a diversion from Gaetz's gaffes regarding #BLM and 2. Just Plain Creepy. Maybe Gaetz revealed more to the public than he intended with his tweet, if you get my drift?",['#blm'],14
224,2020-06-18 11:24:16,HMLoeschMcK,"#FactsMatter #FactsOverFeelings If You're for #BLM, you're on the wrong side of #History!

#WakeUpAmerica
#WalkAwayFromDemocrats
#RepublicansMatter https://twitter.com/scotty_kiker/status/1273680451195019264 …","['#factsmatter', '#factsoverfeelings', '#blm', '#history', '#wakeupamerica', '#walkawayfromdemocrats', '#republicansmatter']",174
225,2020-06-18 11:23:38,coachagates,Well said fellas!!!!!! I love you guys!!!!!! #BLM #GBR https://twitter.com/HuskerHoops/status/1273676359739547650 …,"['#blm', '#gbr']",324
226,2020-06-18 11:21:39,mkatz0630,Systemic change is about changing the power differential. @mparticle @Braze @Amplitude_HQ @radarlabs and @branchmetrics are collectively giving away almost $1M of software for free to any startup with black founders. #blm #techforblackstartups https://twitter.com/mParticle/status/1273677696820817922 …,"['#blm', '#techforblackstartups']",40
227,2020-06-18 11:21:19,Magg_Alexandria,"Today, I realized I actually like sour cream at my big age of 26. It’s nice being able to try new things. I wonder what new things #BreonaTaylor would’ve liked to try. I’m stuck wondering because she was murdered. @LMPD is protecting them and won’t hold them accountable. #BLM","['#breonataylor', '#blm']",16
228,2020-06-18 11:19:29,abline11,"UK courts prepare fast-track prosecutions for #BLM protesters. The plans will lead to offenders being jailed within 24 hours of arrest to defuse disorder if they are found causing vandalism, criminal damage or assault on police officers 👍🏻👍🏻  https://uk.reuters.com/article/uk-minneapolis-police-protests-britain-c/uk-courts-prepare-fast-track-prosecutions-for-black-lives-matter-protests-the-times-idUKKBN23I3D0?fbclid=IwAR3BQ3zL0swxzAMkKVcxX1i3x0qxF408ovv9841acaQ8aH6rwpO6tIt-yIs …",['#blm'],701
229,2020-06-18 11:16:38,bbettie_cosplay,"LRT I think about all the white men who have been treated respectfully after committing LITERAL MURDER by the cops BUT playing with a toy gun, going for a walk, or a routine traffic stop results in the DEATH of a black person. Something is very very wrong here. 

#acab #blm","['#acab', '#blm']",42
230,2020-06-18 11:16:01,Danny_Gabel,"The far best presentation I ever watched. I had endless of tears watching Dr. Simms sharing her community’s feelings. I’m with BLM since day one but I’m seeing it more and more everyday. We need to be with them by listen, respect and show love.  #BLM  pic.twitter.com/dxTSdbIGD8",['#blm'],20
231,2020-06-18 11:15:04,Groupon,"In this thread, I will use an encounter I had with a Chicago Police Officer to highlight anti-Black prejudices at the heart of conditioned racism. 

Watch this clip or read along below #BLM #PassTheMic pic.twitter.com/Ut3OyvJrjS","['#blm', '#passthemic']",18
232,2020-06-18 11:11:34,WellyFargo,this is what small town change looks like! #oceansideny #blm  pic.twitter.com/51zXvRFatw,"['#oceansideny', '#blm']",63
233,2020-06-18 11:11:06,NCrystean,"If you didn't get a chance to tune in earlier this week, check out my latest #interview with #MoffettontheMic.  We covered everything from my latest movie, #COMPANION, to the #pandemic, #BLM and of course the #NBA, #MLB and #NFL. 🎙🎧🏈🏀⚾️🎬","['#interview', '#moffettonthemic', '#companion', '#pandemic', '#blm', '#nba', '#mlb', '#nfl']",18
234,2020-06-18 11:10:43,yungh4v,"if anyones looking for any resources for educating themselves on various things surrounding #BLM, ive put a few things together here (including podcasts and films). will be adding to it continually! 
(also follow @/unenlightenmentproject on ig!)
 http://unenlightenment.carrd.co ",['#blm'],10
235,2020-06-18 11:08:37,spacenerd19,You feel like the police union is tryna hide something? #blm #FuckThePolice https://twitter.com/pksmid/status/1273617888079945728 …,"['#blm', '#fuckthepolice']",16
236,2020-06-18 11:08:09,TarynDeVere,"Still busy sending out #EndDirectProvision, #BLM & #TravellerRights badges ✊ https://twitter.com/CyrilDunnion/status/1273678221851197448 …","['#enddirectprovision', '#blm', '#travellerrights']",20
237,2020-06-18 11:07:45,coope_b,(This photo was taken by a Free Lance reporter) I was smiling at a old man shaking his head at the protesters #BLM  pic.twitter.com/BMSqvvCqFt,['#blm'],49
238,2020-06-18 11:07:32,Mike_Ikahihifo,"HAPPENING NOW: June 18th is officially #BlackLivesMattters Day in Fresno. Here’s a view of the new #BLM painting in Downtown Fresno from our SKYFOX26 CAM. 

I spoke to a little girl name Melissa & asked her why she came, she said “Because black lives matter & we need to be kind.”  pic.twitter.com/wOXWuEYG42","['#blacklivesmattters', '#blm']",30
239,2020-06-18 11:04:52,NHHSDems,Working with @NHYoungDems and @NHCollegeDems to amplify Black voices and fight for Black lives — digitally. Sign up with our linktree in bio. #blm  pic.twitter.com/Swe3YlLAy3,['#blm'],10
240,2020-06-18 11:04:22,anita__kl,"Guys, please listen to my two minute talk called 'Dear Bigots!' It's on the #BLM movement. 
If you like it, please vote for me and retweet ♥️  https://www.myrodecast.com/listen/entry/3138#.XuusVXRkXQs.twitter …",['#blm'],13
241,2020-06-18 11:02:55,aptstitches,"Shoutout to @sophieb2298 for winning the custom hoop auction I held for @AssataDaughters !!! 

NO JUSTICE, NO PEACE #BLM  pic.twitter.com/XTtwjmHTlf",['#blm'],24
242,2020-06-18 11:02:48,MehcadBrooks,There’s been 8 lynchings in less than a week in America. All are black except 1 Latinx teenager. All found hanging from trees in public places and police have tried to rule them all as suicide. #blm,['#blm'],407
243,2020-06-18 11:02:38,NickWiltonNS,This is why I think Trevor Phillips is dynamite! He refuses to accept the bloody great Rock of Gibraltar sized chip #BLM are bearing on their shoulders! He knows he’s talented and he gets on and like Nike “just do it!” Fan-bloody-tastic!  https://twitter.com/spikedonline/status/1273676956140273664 …,['#blm'],25
244,2020-06-18 11:00:44,Hermon_Berhane,Being black and deaf in our society is painful and frustrating for us for so many different reasons. I have so much anger in me! #blm,['#blm'],23
245,2020-06-18 10:58:25,goodyuk,Absolutely disgraceful.   Exposes the utter hypocrisy of those adopting the #BLM mantra,['#blm'],48
246,2020-06-18 10:57:21,_creon18,BLACK LIVES MATTER IM NOT SEEING IT ENOUGH ANYMORE #BLM,['#blm'],15
247,2020-06-18 10:54:51,MingjueChen,Today is the last day I’m running my commissions raffle! Here are a few examples of commissions I’ve done in the past!  http://mingjuechen.storenvy.com  all profits will go to charities benefiting black trans women and #blm organizations. This includes all profits from my store as well!  pic.twitter.com/NrTVAGnMFE,['#blm'],195
248,2020-06-18 10:53:48,tamucarpool,CARPOOL would like to make the following statement to our community 💚 #BLM #limegreenlove pic.twitter.com/osN2eD7Ukn,"['#blm', '#limegreenlove']",40
249,2020-06-18 10:53:44,thenichols,Black lives matter. ✊🏾#allyshipandaction summit is now live. #blm  pic.twitter.com/gsz1fUej0X,"['#allyshipandaction', '#blm']",45
250,2020-06-18 10:53:01,Ent_GVO,Black lives matter THIS NOT A PICNIC!✊🏾 #BLM #BLMprotest #blmSeattle #CHAZ #CHOP pic.twitter.com/0dNOTqXTEn,"['#blm', '#blmprotest', '#blmseattle', '#chaz', '#chop']",52
251,2020-06-18 10:52:59,jocelynamoran,"Fresno, CA📍

Black Lives Matter being painted along P St in front of City Hall #BLM  pic.twitter.com/7OQZPt98oc",['#blm'],96
252,2020-06-18 10:51:52,LeslieTweets81,Tennis champ Leslie Allen takes USTA to task over ‘tone-deaf’ statement. #USTA #USOPEN #Win4Life #ATA #ATATennis #AltheaGibson #LeslieAllen #CocoGauff #blacklivesmatter #BLM  https://theundefeated.com/features/tennis-champ-leslie-allen-takes-usta-to-task-over-tone-deaf-statement/ …,"['#usta', '#usopen', '#win4life', '#ata', '#atatennis', '#altheagibson', '#leslieallen', '#cocogauff', '#blacklivesmatter', '#blm']",71
253,2020-06-18 10:50:30,clare_witchbaby,"ATTENTION WITCHBABIES! Mark your calendars! Join us on June 21st @ 10am EST for a charity stream benefitting @colorofchange with @SASIcollective. We'll play some @TheSims, @jackboxgames & be running a #Giveaway of #EcoLifestyle! Set an alarm & join us for a roaring good time #BLM  pic.twitter.com/9KWeRjuoTC","['#giveaway', '#ecolifestyle', '#blm']",27
254,2020-06-18 10:50:28,icecoldpenguin,Posting this as a reminder to people that here in #Texas where I grew up these signs were everywhere my grandparents lived this!!! They have told me stories about this. If you for one second think these things didn’t happen they did! #blm #blacklivesmatter #poclivesmatter oh… pic.twitter.com/972rPOgu6m,"['#texas', '#blm', '#blacklivesmatter', '#poclivesmatter']",22
255,2020-06-18 10:50:08,meghanlynnFTW,"I'll have my DMs open this weekend for anyone looking to request a pdf.
By the end of the weekend, any kofis received that haven't been spent on pdfs will be donated to a #BLM charity.",['#blm'],62
256,2020-06-18 10:49:42,NoogaHoller,"HEADS UP:  Michael Crites, VP at TN Protective Services and husband of longtime @ChattanoogaPD Sargeant Rebecca Crites, seemingly threatens local #BLM activist Marie Mott and suggests that businesses supporting peaceful protests not receive 911 services.  pic.twitter.com/P3b4TzUFFH",['#blm'],54
257,2020-06-18 10:49:18,iReeeallyDont,My job made everyone get on a mandatory conference call this morning at 8am even tho we don’t open until 9:30 & spoke up about #BLM ! 👏🏽 They’re also participating in Juneteenth for the first time this year and paying us for the holiday. I’m so proud to see the changes they’re,['#blm'],21
258,2020-06-18 10:47:25,ViKu1111,"MARYAM HENEIN ASKS PERTINENT Q’s OF @PEPSICO @Quaker

Re: Removing #AuntJemima because #BlackLivesMatter
Why remove Aunt Jemima?
How does that show #BLM?
REMOVE ALL TOXIC INGREDIENTS & HIGH SUGAR CONTENT FROM PRODUCTS!
THAT SHOWS 2 PEPSICO #AllLivesMatters
 https://youtu.be/0gevGSnCsY4  pic.twitter.com/lAI3uyJ48y","['#auntjemima', '#blacklivesmatter', '#blm', '#alllivesmatters']",19
259,2020-06-18 10:47:02,TanieluN,"FedUp with the racial injustice towards our brothers and sisters. Black lives matter today, tomorrow, and forever. I stand with them, will you? Click the link now and raise awareness around the world #BLM >>>>>  http://Apollohou.com  pic.twitter.com/CRTY0zeWRK",['#blm'],85
260,2020-06-18 10:45:12,m9xvr,it’s rlly sad that i barely see people post about the BLM movement anymore yet there are still people dying #BLM #BlackLivesMatter don’t stop till there’s change pic.twitter.com/ptGfhkvyYT,"['#blm', '#blacklivesmatter']",21
261,2020-06-18 10:42:26,OasisLongCross,ALL are welcome at OALC. @OasisAcademies @johnoasismurphy @JillboRowe @OasisCross @OlcTwo @OCLYearThree @OLCYearFour @LongOasis @Year5Long #BLM #inclusion #equality https://twitter.com/resourcebaselo1/status/1273614937844310019 …,"['#blm', '#inclusion', '#equality']",14
262,2020-06-18 10:42:04,ConservaMomUSA,"#CHOP’s #BLM& #Antifa clearly state “destruction& looting are justified 2 dismantle the system-we aren’t here 2peacefully protest-break it all the way down by ANY means necessary-it’s not a slogan-it’s a WARNING”
This isn’t activism-it’s #DomesticTerrorism pic.twitter.com/dR1Z1oGSxE","['#chop', '#blm', '#antifa', '#domesticterrorism']",686
263,2020-06-18 10:41:57,ErikaAndiola,"Thank you sister! It took an entire movement, so much sacrifice and courage from so many to win #DACA and defeat Trump. The fight continues! Trump can still take it away and our fams are vulnerable. Today we’re joining the #BLM on the call to #DefundPolice and #AbolishICE. https://twitter.com/kerrywashington/status/1273659249436966913 …","['#daca', '#blm', '#defundpolice', '#abolishice']",78
264,2020-06-18 10:38:58,DiazBlu,#blm  this is a movement idk why y’all so quiet.  pic.twitter.com/tdkH9DIAiJ,['#blm'],14
265,2020-06-18 10:38:24,CraigKohlruss,#BLM event at Fresno City Hall  pic.twitter.com/Xdi7Jm7mJo,['#blm'],4244
266,2020-06-18 10:36:24,NanoNaglePlace,"""Ireland needs to be fearless""! - Junior. 

This @CorkMigrant webinar but a start! 

Congratulations to @NaomiMasheti, the distinguished panellists but most especially to the young people. 

""Deeds not Words"" now (Nano Nagle)!

#BLM #BlackLivesMatter #EndDirectProvision pic.twitter.com/SjFfqoa6ap","['#blm', '#blacklivesmatter', '#enddirectprovision']",23
267,2020-06-18 10:35:48,loatheasone,"The Loathe #BLM shirt has now raised in excess of £6000 in donations to the Floyd family GoFundMe campaign alongside the @Blklivesmatter movement.

Remaining stock available now at  http://www.loatheasone.co.uk/product/black-lives-matter-tee/ … pic.twitter.com/AbJTt7Zizf",['#blm'],128
268,2020-06-18 10:35:42,mackanory,"First of all, manchild Grimes, Disney+ have been saying this since launch. It's got nothing to do with #BLM.

Secondly, they do this so they don't need to change a frame of the film.

Normally you bang on about #FreeSpeech, that's exactly what this is, appropriately caveated.","['#blm', '#freespeech']",38
269,2020-06-18 10:34:22,_bribuckets,“The Last Dance” COMMITED💙💛 #SIAC #HBCU #ALBANYSTATEUNIVERSITY #BLM  pic.twitter.com/sqzKjtXsby,"['#siac', '#hbcu', '#albanystateuniversity', '#blm']",174
270,2020-06-18 10:33:55,labourlewis,Wisdom and conscience seems to have a long history in that family... #BLM,['#blm'],356
271,2020-06-18 10:33:25,gerryconway,"Our second-to-last day of new #SkullsForJustice designs, fundraising for #BlackLivesMatter #BLM. Sunday is #FathersDay, just sayin'-- and while a white guy has no business telling anyone how to celebrate it, tomorrow is #JUNETEENTH2020. Be an ally. https://www.customink.com/fundraising/black-lives-matter-skulls-for-justice-presented-by-gerry-conway …","['#skullsforjustice', '#blacklivesmatter', '#blm', '#fathersday', '#juneteenth2020']",22
272,2020-06-18 10:31:18,trillside_,"June 16, Oxford . #blm #NoJusticeNoPeace pic.twitter.com/h30UcudVy4","['#blm', '#nojusticenopeace']",35
273,2020-06-18 10:30:00,NCAADIII,Becker College women's ice hockey & women's lacrosse student-athlete Clare Conway supporting the #BLM movement. #BlackLivesMatter #BeTheChange pic.twitter.com/sGs5MGQNs0,"['#blm', '#blacklivesmatter', '#bethechange']",54
274,2020-06-18 10:29:01,ClaytonUSAW,We have all experienced struggles and blessings in the past. What we have today is agency to learn and grow from our experiences. #Together #Respect #Love #HeroesStartAtHome #BLM #athleteally pic.twitter.com/NPIvRVw5kK,"['#together', '#respect', '#love', '#heroesstartathome', '#blm', '#athleteally']",15
275,2020-06-18 10:26:28,a_whitehead1,"A must watch/listen for EVERYONE. Learn, reflect & make conscious efforts to change/improve our world. We must challenge structure in order to promote change #BLM Ibram X. Kendi, Cloe Shasha and Whitney Pennington Rodgers: How to build an antiracist world  https://www.ted.com/talks/ibram_x_kendi_how_to_build_an_antiracist_world …",['#blm'],12
276,2020-06-18 10:25:11,Schmaniel,"cops are getting fired and charged, #blm and #defundpolice are gaining mainstream traction

this is the easiest time to be an ""ally"", so anyone feeling fatigue should be encouraged to drop out now instead of bringing a bad mood when we're seeing real signs for change","['#blm', '#defundpolice']",20
277,2020-06-18 10:24:42,GreatAlexandor,You do what you like I won’t ever bend the knee to BLM.....#BLM,['#blm'],21
278,2020-06-18 10:20:49,justicee_olivia,No ones trial and execution should happen on a sidewalk #blm,['#blm'],13
279,2020-06-18 10:20:35,Holy_TEurope,xoxo #blm 💋  pic.twitter.com/VqcvtWQQ8y,['#blm'],11
280,2020-06-18 10:19:47,arunNYC,"Haven’t seen this before. #BLM activists are showing up outside the homes of NYC Council members, demanding they #DefundThePolice — they want 50% cuts to NYPD... $3 billion for housing, schools, poverty programs. pic.twitter.com/8wpw6PfQWX","['#blm', '#defundthepolice']",141
281,2020-06-18 10:19:27,Alyssa_Milano,"ADD YOUR NAME: Make Juneteenth a National Holiday 

#BLM #BlackLivesMatter #JuneteenthDay https://actionnetwork.org/forms/2006_email_blm_juneteenth?source=em20_200617_JuneteenthPT&link_id=3&can_id=ded7d53c7c896d0abdd2d44d6d8e2601&email_referrer=email_836029&email_subject=add-your-name-make-juneteenth-a-national-holiday …","['#blm', '#blacklivesmatter', '#juneteenthday']",378
282,2020-06-18 10:18:39,ZenAndHopscotch,"BY GOD, I’LL NOT HAVE MY IMAGINARY BLACK CHILDREN LEFT OUT OF THIS #BLM ISSUE!

NOR MY WHITE FAMILY MEMBERS!!

-@mattgaetz
#ONEV1
#MattGaetzIsATool","['#blm', '#onev1', '#mattgaetzisatool']",72
283,2020-06-18 10:18:21,shapiro_WAC,"Great conversation with @Nadia_Theodore, the Consul General of Canada 🇨🇦 in Atlanta — and great fun.  Thanks, Nadia, and thanks to the Pendleton Group for sponsoring. @c_lesser
#BLM
@CanCGAtlanta @BizCouncilofCan @CanadaTrade https://twitter.com/jorgeusafpilot/status/1273660322537263109 …",['#blm'],12
284,2020-06-18 10:18:07,CharCubed,"These graphics were inspired by the below thread. I liked the idea of having good responses in one easily-savable place for people to reference, but I went ahead & checked data & expanded info with legitimate sources.

Don't let #BLM fade. Keep talking.

 https://twitter.com/sujoy_shah/status/1268164788053356544 …",['#blm'],219
