,date,username,tweet,hashtags,nlikes,nreplies,nretweets,timezone,place,geo
57,2020-06-08 16:25:17,KP11Studios,"Reminder on why #blm is still happening & needs to keep happening:

- Javier was driving with his brights on.
- Cop, who's on a police reality show, chased after him.
- They tazed him 4 times while he screamed I have heart problems/ ""I can't breath!"" 

 https://flip.it/7oNS5t ",['#blm'],330,12,315,PDT,,
58,2020-06-08 16:25:05,adawsonwrites,"Protestors with #BLM as they made their way to @HCSOSheriff HQ in #yborcity moments ago. No police/deputy escort this time around, but citizen drivers have shown their support by driving behind the group to keep them safe @TB_Times pic.twitter.com/2ybkNm8BXI","['#blm', '#yborcity']",26,1,6,PDT,,
59,2020-06-08 16:23:21,Brett_Hughes,#LosAngeles Way to step up! #BLM  pic.twitter.com/VwlEOoL7Ur,"['#losangeles', '#blm']",14,0,0,PDT,,
60,2020-06-08 16:23:18,Marinasphere,Marina at the London protest #BlackLivesMatter #BLMLondon #BLM  pic.twitter.com/u2ZndsXu77,"['#blacklivesmatter', '#blmlondon', '#blm']",150,3,30,PDT,,
61,2020-06-08 16:23:13,PSYCHICTWINS,"""We see more people engaged at a grassroots level-uniting toward change against social & racial injustice. We see the new Gen Z being more motivated to disrupt the status quo than millennials. If you thought 2018 was the year of protests, strap yourself in."" Predicted 1/19 #BLM",['#blm'],51,0,7,PDT,,
62,2020-06-08 16:22:18,LeCompteMD,Seeing tweets from people who look like me and the #BLM talk in the #radonc community reassures me that I found the right specialty. Glad to be here and adding to the conversation #BlackintheIvory. https://twitter.com/DrMalikaSiker/status/1270099294738165760 …,"['#blm', '#radonc', '#blackintheivory']",46,2,1,PDT,,
63,2020-06-08 16:22:03,KristinBeltaos,"Whenever I see these type of clips, all I ever see is someone wants to beat the h*ll out of someone. It's not because the situation required or warranted an attack. #BLM",['#blm'],28,2,1,PDT,,
64,2020-06-08 16:20:31,bmcnews,"(Thread) On June 5, an estimated 15,000 people from all over Edmonton (including Boyle Street and McCauley) took part in the Fight for Equity/Black Lives Matter protest, calling for an end to racism and racial injustice.

#yeg #blm #blacklivesmatter #mccauley #boylestreet #yegdt pic.twitter.com/kZ62AiIV3l","['#yeg', '#blm', '#blacklivesmatter', '#mccauley', '#boylestreet', '#yegdt']",20,1,9,PDT,,
65,2020-06-08 16:20:27,BeChangeToday,It is a sad day in #America when our citizens have to ask the United Nations to investigate Human Rights violations on the part of our Police Departments.  @GOP and @realDonaldTrump own ALL OF THIS. #Demcast #DemcastUSA #TheResistance #OneVoice1 #BLM #GeorgeFloyd https://twitter.com/DemInRedOK/status/1270115318250246145 …,"['#america', '#demcast', '#demcastusa', '#theresistance', '#onevoice1', '#blm', '#georgefloyd']",19,0,12,PDT,,
66,2020-06-08 16:19:18,QuakerNana,"To paraphrase congresswoman Sheila Jackson Lee on Steve Kornacki this evening: 
Police are to be guardians of community not warriors against the community. 

#BLM",['#blm'],31,0,15,PDT,,
67,2020-06-08 16:18:40,ChrisPVS,"When I’m old, I’m going to sit my grandkids down and tell them the story of how tea did more to fight racism in 2020 than our PM or Home Secretary ever did.
#solidaritea #BLM 👇🏾👇👇🏻  pic.twitter.com/vlcQzyoTd4","['#solidaritea', '#blm']",76,0,17,PDT,,
68,2020-06-08 16:16:52,JellyfishSando,Over 1000 people showed up in my town of just over 10k for the unity march. 10% of the population marched in the streets for black lives matter Sunday. That’s huge but it’s not enough. We need everyone. #BLM,['#blm'],15,0,0,PDT,,
69,2020-06-08 16:16:28,thesidler,OKCPS Board member Henry just read a #BLM resolution at the Board Meeting  https://www.okcps.org/livestream ,['#blm'],14,2,1,PDT,,
70,2020-06-08 16:16:25,SoniaLiberal,"Dear residents of #BramptonSouth, many of you reached out to me and my Brampton colleagues with your views on anti-black racism in Canada as well as the resent events in the US. 

As your Brampton Federal team we hear your concerns. We listen. See our commitment below

#BLM  pic.twitter.com/xBGlnwy8KZ","['#bramptonsouth', '#blm']",22,1,0,PDT,,
71,2020-06-08 16:16:25,DJPAULKOM,Starting June 19th Im Droppin Music & All Types Of Sh!t Fa Yall Back 2 Back! 1st Single The 19th Will Be #Countdown #Conteo feat. My Bro #oplus !!! Black n Brown Unity!!! This Fa The Ladies!!! #blacklivesmatter #blm #blackandbrownunity #unity For All!!! #Mafia #conteo pic.twitter.com/oaGnPirYOO,"['#countdown', '#conteo', '#oplus', '#blacklivesmatter', '#blm', '#blackandbrownunity', '#unity', '#mafia', '#conteo']",27,4,7,PDT,,
72,2020-06-08 16:14:31,MLAIrfanSabir,"Further, I asked the government about the work, if any, they’ve done since the Black Lives Matter protests started two weeks ago. All the UCP had to offer was complaints about not being invited to speak at the #BLM rally in #yeg Friday night... 2/2
#AbLeg #BlackLivesMatter","['#blm', '#yeg', '#ableg', '#blacklivesmatter']",27,1,12,PDT,,
73,2020-06-08 16:13:38,callmeCaYFrYe,I can’t believe my eyes. An actual lawyer wrote this response? Krewe of NYX is officially CANCELLED (Morrison Law Group can be cancelled as well) #NYXed2020 #NYX #BLM  pic.twitter.com/3cEkrPxyIL,"['#nyxed2020', '#nyx', '#blm']",33,3,9,PDT,,
74,2020-06-08 16:13:21,DlNWIDDIESTAN,If this doesn’t prove that this has been going on forever I don’t know what does. #BlackLivesMatter #BLM🙏🏻🙏🏼🙏🏽🙏🏾🙏🏿  pic.twitter.com/9difj4W1OD,"['#blacklivesmatter', '#blm']",103,5,18,PDT,,
75,2020-06-08 16:12:49,CaseP,"Two weeks after #GeorgeFloyd's murder, I wanted to focus more on his life than his untimely death. So I made ""Murdered for his Melanin"", an infographic meant to do exactly that.

More details on it at:  https://caseypalmer.com/murdered-for-their-melanin/ …
#BlackDadWorries #BlackLivesMatter #endracism #BLM  pic.twitter.com/ZzVBBVGljV","['#georgefloyd', '#blackdadworries', '#blacklivesmatter', '#endracism', '#blm']",34,2,22,PDT,,
76,2020-06-08 16:12:02,garciaink,In The Same Boat #Hispanic #whitewashed #hispanics #ignorance #WhiteSupremacy #BlackLivesMatter #BLM #BrownforBlackLives #solidarity #BrothersInArms #GeorgeFloydProtests #PoliceViolence #lynchings #imprisonment #ThingsInCommon #KnowYourHistory!!! pic.twitter.com/BGH7D2PObi,"['#hispanic', '#whitewashed', '#hispanics', '#ignorance', '#whitesupremacy', '#blacklivesmatter', '#blm', '#brownforblacklives', '#solidarity', '#brothersinarms', '#georgefloydprotests', '#policeviolence', '#lynchings', '#imprisonment', '#thingsincommon', '#knowyourhistory']",44,0,16,PDT,,
77,2020-06-08 16:11:29,liveFTF,"Watch this man fall unconscious after police launch a shock grenade at his feet. 

#blm #seattleprotest #blacklivesmatter #seattle #seattleblm #news #seattlenews #journalism #independentjournalism pic.twitter.com/gAPgEjrESs","['#blm', '#seattleprotest', '#blacklivesmatter', '#seattle', '#seattleblm', '#news', '#seattlenews', '#journalism', '#independentjournalism']",43,3,32,PDT,,
